Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
1.1520840929497511,-2.0329773299173763,-2.045875068607451,-0.9455681653586655,-1.454208520803726,-1.374583655135269,-1.3893599914455728,-1.50281843691219,-1.5302359683517093
1.1520840929497511,-0.5759389701130251,-0.5341788406986955,-0.22861219600059934,-0.6413847422088292,-0.7193473292925612,-0.4858819179564487,-0.4604577876055419,0.3325493234549064
-0.0639232202247509,-1.2420136488807287,-1.4411965774439484,-1.0650608269183433,-1.2920517067553086,-1.2372317105428112,-1.2661584359697828,-1.297940654117435,-1.5302359683517093
-1.279930533399253,1.5888037358820108,1.1790768842645611,1.0858070811558551,1.4901104864779142,1.3769585791595382,1.845821594937199,1.1929418630187967,0.3325493234549064
-1.279930533399253,-0.6175686375360067,-0.5845687149623207,0.1298657886784334,-0.5852927625065466,-0.8251758767654385,-0.5269491031150452,-0.4604577876055419,0.9534777540571117
-1.279930533399253,1.8802114078428813,1.582195878373562,1.8027630505139214,2.2611202438402,1.8633195632902078,2.753862688999501,2.415019865654177,0.3325493234549064
1.1520840929497511,-0.5343093026900436,-0.48378896643507024,-0.34810485756027715,-0.5761140749189002,-0.6450421789392645,-0.6410246174444801,-0.3526273756083023,-0.5988433224484014
1.1520840929497511,1.0892477268062337,1.1790768842645611,0.9663144195961774,1.1678365667338895,1.1900698676648827,1.0290409123384459,0.9053940976928246,0.9534777540571117
-0.0639232202247509,-1.4501619859956363,-1.5923662002348242,-1.6625241347167317,-1.324687040400273,-1.3250468882330713,-1.2114021890916544,-1.3302897777166067,-1.2197717530506067
-1.279930533399253,0.38154338061554816,0.574398393101059,0.368851111797789,0.2836229957906331,0.38847491233840864,0.7324445750819155,0.114637743046402,-0.28837910714729886
-0.0639232202247509,-0.9089763094968771,-0.8365180862804463,-0.7065828422393102,-1.0472867044180751,-0.9963028897003037,-0.9239318929814785,-1.0535250535903589,-0.5988433224484014
-0.0639232202247509,-0.7424576398049512,-0.786128212016821,-0.34810485756027715,-0.8637129526651498,-0.8612026163306732,-0.686654823176254,-1.0283646241243363,0.643013538756009
-1.279930533399253,0.8394697222683447,1.1790768842645611,1.3247924042752108,1.0658511490933753,0.4087399533438532,0.5818648961670614,2.091528629662459,0.9534777540571117
-0.0639232202247509,0.29828404576958606,0.12088952472843195,0.01037312711875627,0.015401347396081271,0.24436795407746936,0.30352064120324035,-0.2807404342768093,-0.5988433224484014
-0.0639232202247509,-2.324385001878247,-2.146654817134701,-1.9015094578360874,-1.4980622503891472,-1.4196170795918126,-1.425864156030992,-1.531573213444787,-1.8407001836528118
-0.0639232202247509,0.25665437834660454,0.17127939899205719,0.9663144195961774,0.09291026480287178,0.0439692152458509,0.18031908572745087,0.114637743046402,0.3325493234549064
-1.279930533399253,-0.9922356443428397,-0.987687709071322,-0.46759751911995495,-1.060544808711342,-0.9985545609231308,-1.1201417776281064,-1.0355533182574856,0.9534777540571117
1.1520840929497511,-0.4510499678440811,-0.48378896643507024,-0.10911953444092154,-0.6699406591481731,-0.8702093012219819,-0.5999574322858835,-0.5323447289370348,0.022085108153803778
1.1520840929497511,0.33991371319256664,0.3224490217829329,0.8468217580364996,0.14900224450515442,-0.22397966027058286,0.1118737771297899,0.6178463323668528,1.2639419693582143
-0.0639232202247509,0.21502471092362305,0.4232287703101833,0.01037312711875627,-0.15593415423998247,-0.06861434589550792,-0.44025171222467474,0.006807331049162437,-0.5988433224484014
